imap_uid,mid,header_flag,header_score,header_level,header_status,SA_flag,SA_score,AS_flag,AS_score
11,<20130724050217.29000.14271.idtracker@ietfa.amsl.com>,NO,-102.6,,"No, score=-102.6 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, NO_RELAYS=-0.001, USER_IN_WHITELIST=-100]",False,-2.0,False,0.15960297761042466
12,<D3C4BC98-4D30-468A-86B2-C4F941875274@isoc.org>,NO,-102.569,,"No, score=-102.569 tagged_above=-999 required=5 tests=[AWL=-0.366, BAYES_00=-2.599, MIME_QP_LONG_LINE=1.396, RCVD_IN_DNSWL_LOW=-1, USER_IN_WHITELIST=-100]",False,-1.0,False,0.49999999999999784
13,<20130724165222.GA13462@rfc-editor.org>,NO,-101.734,,"No, score=-101.734 tagged_above=-999 required=5 tests=[AWL=0.867, BAYES_00=-2.599, NO_RELAYS=-0.001, USER_IN_WHITELIST=-100]",False,-1.0,False,0.49999999999999784
14,<20130725093155.28408.61934.idtracker@ietfa.amsl.com>,NO,-102.6,,"No, score=-102.6 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, NO_RELAYS=-0.001, USER_IN_WHITELIST=-100]",False,-2.0,False,0.19928803008523896
15,<20130725155414.27500.96131.idtracker@ietfa.amsl.com>,NO,-101.671,,"No, score=-101.671 tagged_above=-999 required=5 tests=[AWL=-0.929, BAYES_20=-0.74, NO_RELAYS=-0.001, USER_IN_WHITELIST=-100]",False,-2.0,False,0.49999999999999784
16,<F352AB9D-29F4-4DBF-B782-73C3D49FC1A2@isc.org>,NO,-2.598,,"No, score=-2.598 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, HTML_MESSAGE=0.001]",False,-1.9,False,0.49999999999999784
17,<20130728172259.481.90445.idtracker@ietfa.amsl.com>,NO,-101.888,,"No, score=-101.888 tagged_above=-999 required=5 tests=[AWL=0.712, BAYES_00=-2.599, NO_RELAYS=-0.001, USER_IN_WHITELIST=-100]",False,-2.0,False,0.49999999999999784
18,<D106E27E-C05C-4EC4-96B0-696F75025DB0@isoc.org>,NO,-102.794,,"No, score=-102.794 tagged_above=-999 required=5 tests=[AWL=0.471, BAYES_00=-2.599, IP_NOT_FRIENDLY=0.334, RCVD_IN_DNSWL_LOW=-1, USER_IN_WHITELIST=-100]",False,-1.0,False,0.49999999999999784
19,<20130729111753.24528.44252.idtracker@ietfa.amsl.com>,NO,-102.066,,"No, score=-102.066 tagged_above=-999 required=5 tests=[AWL=0.534, BAYES_00=-2.599, NO_RELAYS=-0.001, USER_IN_WHITELIST=-100]",False,-2.0,False,0.49999999999999784
20,<4F22BD39-9886-456E-B126-F221627C799F@isoc.org>,NO,-103.006,,"No, score=-103.006 tagged_above=-999 required=5 tests=[AWL=0.258, BAYES_00=-2.599, HTML_MESSAGE=0.001, IP_NOT_FRIENDLY=0.334, RCVD_IN_DNSWL_LOW=-1, USER_IN_WHITELIST=-100]",False,-1.0,False,0.49999999999999784
21,<20130730113115.10965.53899.idtracker@ietfa.amsl.com>,NO,-102.173,,"No, score=-102.173 tagged_above=-999 required=5 tests=[AWL=0.427, BAYES_00=-2.599, NO_RELAYS=-0.001, USER_IN_WHITELIST=-100]",False,-2.0,False,0.49999999999999784
22,<20130730123535.4102.7988.idtracker@ietfa.amsl.com>,NO,-102.244,,"No, score=-102.244 tagged_above=-999 required=5 tests=[AWL=0.356, BAYES_00=-2.599, NO_RELAYS=-0.001, USER_IN_WHITELIST=-100]",False,-2.0,False,0.49999999999999784
23,<20130801120106.13669.28674.idtracker@ietfa.amsl.com>,NO,-102.294,,"No, score=-102.294 tagged_above=-999 required=5 tests=[AWL=0.305, BAYES_00=-2.599, FUZZY_CPILL=0.001, NO_RELAYS=-0.001, USER_IN_WHITELIST=-100]",False,-2.0,False,0.49999999999999784
24,<3325E474-A939-427F-B713-15097E0BE099@amsl.com>,NO,-2.599,,"No, score=-2.599 tagged_above=-999 required=5 tests=[AWL=0.000, BAYES_00=-2.599]",False,-2.0,False,0.22737794128918348
25,<28EADB05-9E59-4979-8179-076616C31B6A@isc.org>,NO,-2.599,,"No, score=-2.599 tagged_above=-999 required=5 tests=[AWL=0.001, BAYES_00=-2.599]",False,-1.9,False,0.22737794128918348
26,<C29DC2EE-34EE-459A-8869-090AB93C5280@amsl.com>,NO,-2.599,,"No, score=-2.599 tagged_above=-999 required=5 tests=[AWL=0.000, BAYES_00=-2.599]",False,-2.0,False,0.22737794128918348
27,<CD687C7F-5837-43C5-BD9C-2273ABDC35F3@amsl.com>,NO,-1.965,,"No, score=-1.965 tagged_above=-999 required=5 tests=[AWL=-0.046, BAYES_00=-2.599, SARE_MONEYTERMS=0.681]",False,-2.0,False,0.49999999999999784
28,<DB49C4A5-0FA3-44DD-AF60-8B225DE5EDEB@amsl.com>,NO,-2.589,,"No, score=-2.589 tagged_above=-999 required=5 tests=[AWL=0.010, BAYES_00=-2.599]",False,-2.0,False,0.22737794128918348
29,<44C675BC-98CA-42EE-99E2-57868657D6A9@ietf.org>,NO,-102.599,,"No, score=-102.599 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, USER_IN_WHITELIST=-100]",False,0.2,False,0.49999999999999784
30,<20130810075606.9511.55074.idtracker@ietfa.amsl.com>,NO,-102.6,,"No, score=-102.6 tagged_above=-999 required=5 tests=[BAYES_00=-2.599, NO_RELAYS=-0.001, USER_IN_WHITELIST=-100]",False,-2.0,False,0.49999999999999784
31,<3230F32D-7F81-4E8A-BEC4-FD5CAD0E19CA@isoc.org>,NO,-101.43,,"No, score=-101.43 tagged_above=-999 required=5 tests=[AWL=1.169, BAYES_00=-2.599, USER_IN_WHITELIST=-100]",False,0.1,False,0.07970566712219727
32,<C4413723-4E83-44D8-967D-C61564F33843@isoc.org>,NO,-102.442,,"No, score=-102.442 tagged_above=-999 required=5 tests=[AWL=0.157, BAYES_00=-2.599, USER_IN_WHITELIST=-100]",False,-1.0,False,0.49999999999999784
