imap_uid,mid,header_flag,header_score,header_level,header_status,SA_flag,SA_score,AS_flag,AS_score
20,<Pine.LNX.4.61.0502080917370.21401@twin.uoregon.edu>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
21,<3E0AB5F0F20610CCA0147830@uncas.brevis.net>,,0.0 (/),,,False,-2.0,False,0.669270692071739
22,<AF54A3F941DA9613311DE545@uncas.brevis.net>,,0.0 (/),,,False,-2.0,False,0.49999999999999784
23,<6.0.1.1.2.20050210085257.01c21ec0@furball.foretec.com>,,0.0 (/),,,False,-2.0,False,0.07049216318160013
24,<200502101453.j1AErXEn031816@challenge.software.umn.edu>,,0.0 (/),,,False,-1.0,False,0.09104101603020599
25,<0B1023FF5C281B5382012000@uncas.brevis.net>,,0.0 (/),,,False,-2.0,False,0.42069953925179354
26,<429A6D88F4FC1DB713BCC6E5@uncas.brevis.net>,,0.0 (/),,,False,-2.0,False,0.49999999999999784
27,<415e80ace50f0b80102b4e29e14d1151@daedelus.com>,,0.0 (/),,,False,-2.0,False,0.13435594887969954
28,<200502152036.j1FKa16Q066437@aquinas.techsquare.com>,,0.3 (/),,,False,-1.0,False,0.49999999999999784
29,<4145AFF4DEDD1C47770C7156@uncas.brevis.net>,,0.0 (/),,,False,-2.0,False,0.49999999999999784
30,<421480EF.31550.1E5B1EBD@localhost>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
31,<421A53E1.60601@infoblox.com>,,0.0 (/),,,False,-2.0,False,0.49999999999999784
32,<421A08DC.16560.33F61F43@localhost>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
33,<421AF1CC.9183.32AB4E4@localhost>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
34,<E3B13B965943F322971240A8@uncas.brevis.net>,,0.0 (/),,,False,-2.0,False,0.49999999999999784
35,<C4D61E6D1CFFE38F53426329@uncas.brevis.net>,,0.0 (/),,,False,-2.0,False,0.42069953925179354
36,<E4EDDD4765B941656680BA60@uncas.brevis.net>,,0.0 (/),,,False,-2.0,False,0.42069953925179354
37,<p06200702be4155948041@[10.37.1.32]>,,0.0 (/),,,False,-2.0,False,0.09104101603020599
38,<p06200701be41511371e5@[10.37.1.32]>,,0.5 (/),,,False,-2.0,False,0.01866662754535925
39,<C626B5D873BEFF8311F365FE@uncas.brevis.net>,,0.0 (/),,,False,-2.0,False,0.42069953925179354
40,<1929B8C5B318524495727D8A241DAFB201C84E0A@NAEAMILLEX03VA.nadsusea.nads.navy.mil>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
41,<03861e9fb2abd4173774b158388d7772@daedelus.com>,,0.1 (/),,,False,-2.0,False,0.13435594887969954
42,<200502232206.j1NM6RfG021467@snookles.snookles.com>,,0.0 (/),,,False,-2.0,False,0.27693683532699287
43,<421D2394.3050706@infoblox.com>,,0.0 (/),,,False,-2.0,False,0.49999999999999784
44,<200502240053.j1O0rqvn075730@aquinas.techsquare.com>,,0.3 (/),,,False,-1.0,False,0.49999999999999784
45,<p06200703be4557e69d34@[10.37.1.32]>,,0.0 (/),,,False,-2.0,False,0.008476659265859816
46,<1929B8C5B318524495727D8A241DAFB201C84F35@NAEAMILLEX03VA.nadsusea.nads.navy.mil>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
47,<0B06E7AA77E47BE0A875EA5D@uncas.brevis.net>,,0.0 (/),,,False,-2.0,False,0.42069953925179354
48,<4222D970.4303.220B99F8@localhost>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
49,<4222DF26.3038.2221E955@localhost>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
50,<p06200701be4909bdcbe6@[10.37.1.32]>,,0.0 (/),,,False,-2.0,False,0.01866662754535925
51,<42230AF3.22711.22CD01BF@localhost>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
52,<1929B8C5B318524495727D8A241DAFB201C84F7A@NAEAMILLEX03VA.nadsusea.nads.navy.mil>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
53,<1929B8C5B318524495727D8A241DAFB201C84F7C@NAEAMILLEX03VA.nadsusea.nads.navy.mil>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
54,<1929B8C5B318524495727D8A241DAFB201C84F7D@NAEAMILLEX03VA.nadsusea.nads.navy.mil>,,0.2 (/),,,False,-0.0,False,0.09104101603020599
55,<1929B8C5B318524495727D8A241DAFB201C84F7E@NAEAMILLEX03VA.nadsusea.nads.navy.mil>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
56,<1929B8C5B318524495727D8A241DAFB201C84F7F@NAEAMILLEX03VA.nadsusea.nads.navy.mil>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
57,<6.0.1.1.2.20050228140122.01dc6360@furball.foretec.com>,,0.9 (/),,,False,-2.0,False,0.49999999999999784
58,<4223343B.25731.236E4448@localhost>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
59,<422576B1.15982.2C41E2AF@localhost>,,0.0 (/),,,False,0.0,False,0.008834758010401027
60,<42258A37.32042.2C8E27F3@localhost>,,0.0 (/),,,False,-1.0,False,0.42069953925179354
61,<4226FBF1.5324.32326AF8@localhost>,,0.0 (/),,,False,0.0,False,0.008834758010401027
62,<CDBBF4349EEEDACCF8B1A7F6@uncas.brevis.net>,,0.0 (/),,,False,-2.0,False,0.42069953925179354
63,<55749BC69138654EBBC4C50BA4F55610040396C5@AIREMAIL.airespace.com>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
64,<42282B04.15569.4840F2C@localhost>,,0.0 (/),,,False,-1.0,False,0.42069953925179354
65,<422A132D.5060609@infoblox.com>,,0.0 (/),,,False,-2.0,False,0.42069953925179354
66,<422B59CC.2050509@infoblox.com>,,0.0 (/),,,False,3.0,False,0.49999999999999784
67,<422C9F1C.6020703@sysnetinc.com>,,0.0 (/),,,False,0.3,False,0.42069953925179354
68,<200503072048.j27KmQXw040312@aquinas.techsquare.com>,,2.2 (++),,,False,-1.0,False,0.49999999999999784
69,<00f801c5232f$27dcbd20$a4858182@Puppy>,,0.0 (/),,,False,0.3,False,0.27693683532699287
70,<422CC12B.2030100@netlab.nec.de>,,0.0 (/),,,False,-0.4,False,0.49999999999999784
71,<55749BC69138654EBBC4C50BA4F556100403973E@AIREMAIL.airespace.com>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
72,<422CE7FF.8020604@infoblox.com>,,0.0 (/),,,False,0.5,False,0.49999999999999784
73,<OFA65C6335.9D352034-ONC1256FBE.000415FD-C1256FBE.00045FC3@netfr.alcatel.fr>,,0.3 (/),,,False,-1.0,False,0.42069953925179354
74,<20050308004246.GC31040@login.ecs.soton.ac.uk>,,0.0 (/),,,False,-1.0,False,0.49999999999999784
75,<20050307191702.F10005@oak.packetdesign.com>,,0.0 (/),,,False,-2.0,False,0.42069953925179354
76,<c06949ec31d5f825479f3fc996e0c989@tzi.org>,,0.0 (/),,,False,-1.0,False,0.49999999999999784
77,<422ECBAB.2988.1E67A7A9@localhost>,,0.0 (/),,,False,-0.3,False,0.34529067587569834
78,<158a88111ee738b63c52da671bef9a20@alcatel.com>,,0.0 (/),,,False,0.5,False,0.34529067587569834
79,<1929B8C5B318524495727D8A241DAFB201599986@NAEAMILLEX03VA.nadsusea.nads.navy.mil>,,0.0 (/),,,False,-1.0,False,0.42069953925179354
80,<1929B8C5B318524495727D8A241DAFB201599985@NAEAMILLEX03VA.nadsusea.nads.navy.mil>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
81,<8801d3fa5460ab6ea06ab8cb6cfe24c2@daedelus.com>,,0.0 (/),,,False,-2.0,False,0.42069953925179354
82,<a23de0688101de5f0c8db4e18d79f631@alcatel.com>,,0.3 (/),,,False,0.5,False,0.49999999999999784
83,<ca1f86e3782c0b8b67d002cd768ac491@sysnetinc.com>,,1.8 (+),,,False,0.3,False,0.043681864765818715
84,<422FA53A.6070606@netcordia.com>,,0.0 (/),,,False,-2.0,False,0.49999999999999784
85,<20050309115857.6c5a65d0@garlique>,,0.0 (/),,,False,0.3,False,0.49999999999999784
86,<20050309143356.C2158@oak.packetdesign.com>,,0.0 (/),,,False,-2.0,False,0.49999999999999784
87,<769b9e2adfbe2bb11d6d1d58eb7151dc@daedelus.com>,,0.0 (/),,,False,-2.0,False,0.34529067587569834
88,<1929B8C5B318524495727D8A241DAFB201C852A6@NAEAMILLEX03VA.nadsusea.nads.navy.mil>,,0.0 (/),,,False,-0.0,False,0.09104101603020599
89,<1b16c4f7756c29f5b669295499fb8605@sysnetinc.com>,,0.0 (/),,,False,0.3,False,0.42069953925179354
90,<55749BC69138654EBBC4C50BA4F556100420FF1F@AIREMAIL.airespace.com>,,0.0 (/),,,False,-1.0,False,0.34529067587569834
91,<0d9ec14f127b86e115b90de61a0052fd@alcatel.com>,,0.0 (/),,,False,0.5,False,0.34529067587569834
92,<1929B8C5B318524495727D8A241DAFB201C8534A@NAEAMILLEX03VA.nadsusea.nads.navy.mil>,,0.0 (/),,,False,-0.0,False,0.043076700320218035
93,<1929B8C5B318524495727D8A241DAFB201C857CC@NAEAMILLEX03VA.nadsusea.nads.navy.mil>,,0.0 (/),,,False,-0.0,False,0.27693683532699287
