imap_uid,mid,header_flag,header_score,header_level,header_status,SA_flag,SA_score,AS_flag,AS_score
14,<20151101034010.19299.647.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.15960297761042466
15,<EF0B99A3-CD02-48C8-B885-6368B374A216@isc.org>,NO,-8.611,,"No, score=-8.611 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, GB_I_LETTER=-2, MIME_8BIT_HEADER=0.3, RCVD_IN_DNSWL_HI=-5, SPF_PASS=-0.001, T_RP_MATCHES_RCVD=-0.01] autolearn=ham",False,-2.0,False,0.49999999999999784
16,<20151101073922.21325.12294.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
17,<3D518295-94DF-4BFD-B295-C9E9F4C25979@isoc.org>,NO,-96.902,,"No, score=-96.902 tagged_above=-999 required=5 tests=[BAYES_50=0.8, MANGLED_SMALL=2.3, SPF_HELO_PASS=-0.001, SPF_PASS=-0.001, USER_IN_WHITELIST=-100] autolearn=no",False,1.1,False,0.49999999999999784
18,<20151103043852.16514.48662.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
19,<20151104033443.13976.98066.idtracker@ietfa.amsl.com>,,,,,False,-2.0,False,0.49999999999999784
20,<56A7CF57-FEBB-4381-A2B0-DDC87B8FA583@amsl.com>,NO,-1.305,,"No, score=-1.305 tagged_above=-999 required=5 tests=[BAYES_05=-0.5, RCVD_IN_DNSWL_MED=-2.3, SPF_PASS=-0.001, SUBJ_ALL_CAPS=1.506, T_RP_MATCHES_RCVD=-0.01] autolearn=ham",False,-2.0,False,0.05293206580006849
21,<AA01CCE6-F4CB-4638-87E5-D76CA01F9988@amsl.com>,NO,-1.911,,"No, score=-1.911 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, SPF_PASS=-0.001, T_RP_MATCHES_RCVD=-0.01] autolearn=ham",False,-2.0,False,0.05293206580006849
22,<07487239-A264-4B7D-B9F2-0AA8413A8764@amsl.com>,NO,-0.405,,"No, score=-0.405 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, SPF_PASS=-0.001, SUBJ_ALL_CAPS=1.506, T_RP_MATCHES_RCVD=-0.01] autolearn=no",False,-2.0,False,0.49999999999999784
23,<11C57F07-4C5D-4AFE-8DDD-D65E56044DA6@isoc.org>,NO,-100.003,,"No, score=-100.003 tagged_above=-999 required=5 tests=[BAYES_20=-0.001, SPF_HELO_PASS=-0.001, SPF_PASS=-0.001, USER_IN_WHITELIST=-100] autolearn=ham",False,-0.1,False,0.49999999999999784
24,<763613D5-557A-4564-8646-9DB3A42FF6DD@amsl.com>,NO,-0.012,,"No, score=-0.012 tagged_above=-999 required=5 tests=[BAYES_40=-0.001, SPF_PASS=-0.001, T_RP_MATCHES_RCVD=-0.01] autolearn=ham",False,-2.0,False,0.49999999999999784
25,<D83A00A5-AAB3-4F31-9705-812114072E19@amsl.com>,NO,-4.211,,"No, score=-4.211 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, RCVD_IN_DNSWL_MED=-2.3, SPF_PASS=-0.001, T_RP_MATCHES_RCVD=-0.01] autolearn=ham",False,-2.0,False,0.49999999999999784
26,<FF4709EE-1868-4E88-BF2F-11A2ED1788F8@amsl.com>,NO,-4.211,,"No, score=-4.211 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, RCVD_IN_DNSWL_MED=-2.3, SPF_PASS=-0.001, T_RP_MATCHES_RCVD=-0.01] autolearn=ham",False,-2.0,False,0.49999999999999784
27,<B9B7DE8F-B38E-405A-845E-D6D953C63C5F@isc.org>,NO,-1.911,,"No, score=-1.911 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, SPF_PASS=-0.001, T_RP_MATCHES_RCVD=-0.01] autolearn=ham",False,-2.0,False,0.49999999999999784
28,<871E1394-D8E6-476C-8D52-71B4FD561CD6@amsl.com>,NO,-4.211,,"No, score=-4.211 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, RCVD_IN_DNSWL_MED=-2.3, SPF_PASS=-0.001, T_RP_MATCHES_RCVD=-0.01] autolearn=ham",False,-2.0,False,0.05293206580006849
29,<C85A6D19-508C-4E73-9F91-AE7ED53A6274@amsl.com>,NO,-4.211,,"No, score=-4.211 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, RCVD_IN_DNSWL_MED=-2.3, SPF_PASS=-0.001, T_RP_MATCHES_RCVD=-0.01] autolearn=ham",False,-2.0,False,0.05293206580006849
30,<C72ED044-26AC-4C9B-8E41-47C6B5A2F175@ietf.org>,,,,,False,-2.0,False,0.49999999999999784
