imap_uid,mid,header_flag,header_score,header_level,header_status,SA_flag,SA_score,AS_flag,AS_score
14,<3F72F273-A420-4769-8E26-53DBE89B0607@isc.org>,NO,-6.611,,"No, score=-6.611 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, MIME_8BIT_HEADER=0.3, RCVD_IN_DNSWL_HI=-5, SPF_PASS=-0.001, T_RP_MATCHES_RCVD=-0.01] autolearn=ham",False,-2.0,False,0.22737794128918348
15,<02495B68-08F8-42B2-B4B3-925D38BE24BA@isoc.org>,NO,-101.902,,"No, score=-101.902 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, RCVD_IN_DNSWL_NONE=-0.0001, SPF_HELO_PASS=-0.001, SPF_PASS=-0.001, USER_IN_WHITELIST=-100] autolearn=ham",False,-0.1,False,0.49999999999999784
16,<20150719124019.24710.55522.idtracker@ietfa.amsl.com>,NO,-1.9,,"No, score=-1.9 tagged_above=-999 required=5 tests=[BAYES_00=-1.9] autolearn=ham",False,-2.0,False,0.15960297761042466
17,<60553936-E41D-4D5C-ADB4-A8525D61922C@isoc.org>,NO,-99.403,,"No, score=-99.403 tagged_above=-999 required=5 tests=[AXB_X_FF_SEZ_S=2.499, BAYES_00=-1.9, SPF_HELO_PASS=-0.001, SPF_PASS=-0.001, USER_IN_WHITELIST=-100] autolearn=no",False,1.1,False,0.49999999999999784
18,<20150719185936.14945.89612.idtracker@ietfa.amsl.com>,NO,3.1,***,"No, score=3.1 tagged_above=-999 required=5 tests=[BAYES_50=0.8,  MANGLED_INCHES=2.3] autolearn=no",False,-2.0,False,0.49999999999999784
19,<20150720073657.4765.54389.idtracker@ietfa.amsl.com>,NO,-1.9,,"No, score=-1.9 tagged_above=-999 required=5 tests=[BAYES_00=-1.9] autolearn=ham",False,-2.0,False,0.49999999999999784
20,<20150720092126.28968.68288.idtracker@ietfa.amsl.com>,NO,-1.9,,"No, score=-1.9 tagged_above=-999 required=5 tests=[BAYES_00=-1.9] autolearn=ham",False,-2.0,False,0.15960297761042466
21,<20150720145544.4320.42962.idtracker@ietfa.amsl.com>,NO,-1.9,,"No, score=-1.9 tagged_above=-999 required=5 tests=[BAYES_00=-1.9] autolearn=ham",False,-2.0,False,0.49999999999999784
22,<8107708C-7FFF-46FF-B0A4-0E64BD730E8C@isoc.org>,NO,-101.902,,"No, score=-101.902 tagged_above=-999 required=5 tests=[BAYES_00=-1.9, RCVD_IN_DNSWL_NONE=-0.0001, SPF_HELO_PASS=-0.001, SPF_PASS=-0.001, USER_IN_WHITELIST=-100] autolearn=ham",False,1.1,False,0.49999999999999784
23,<20150721144127.25407.99308.idtracker@ietfa.amsl.com>,NO,-1.9,,"No, score=-1.9 tagged_above=-999 required=5 tests=[BAYES_00=-1.9] autolearn=ham",False,-2.0,False,0.49999999999999784
24,<20150722071903.1152.17682.idtracker@ietfa.amsl.com>,NO,-1.9,,"No, score=-1.9 tagged_above=-999 required=5 tests=[BAYES_00=-1.9] autolearn=ham",False,-2.0,False,0.49999999999999784
25,<EDB619E0-910F-407D-9842-A1FBDD9C0C08@amsl.com>,NO,-1.511,,"No, score=-1.511 tagged_above=-999 required=5 tests=[BAYES_50=0.8, RCVD_IN_DNSWL_MED=-2.3, SPF_PASS=-0.001, T_RP_MATCHES_RCVD=-0.01] autolearn=ham",False,-2.0,False,0.49999999999999784
26,<20150723082640.28269.38695.idtracker@ietfa.amsl.com>,NO,0.8,,"No, score=0.8 tagged_above=-999 required=5 tests=[BAYES_50=0.8] autolearn=ham",False,-2.0,False,0.49999999999999784
27,<6C78A6C4-722D-402D-9083-03332D752960@amsl.com>,NO,-2.312,,"No, score=-2.312 tagged_above=-999 required=5 tests=[BAYES_20=-0.001, RCVD_IN_DNSWL_MED=-2.3, SPF_PASS=-0.001, T_RP_MATCHES_RCVD=-0.01] autolearn=ham",False,-2.0,False,0.49999999999999784
28,<5D92E370-59A3-4B7B-A067-017BD60B3A38@ietf.org>,NO,-0.5,,"No, score=-0.5 tagged_above=-999 required=5 tests=[BAYES_05=-0.5] autolearn=ham",False,-2.0,False,0.49999999999999784
29,<FE15CC8E-43BF-4A7E-BA56-2BB2BB1A6836@isoc.org>,NO,-100.003,,"No, score=-100.003 tagged_above=-999 required=5 tests=[BAYES_20=-0.001, RCVD_IN_DNSWL_NONE=-0.0001, SPF_HELO_PASS=-0.001, SPF_PASS=-0.001, USER_IN_WHITELIST=-100] autolearn=ham",False,3.3,False,0.49999999999999784
